172.26.39.147;TO_CORP_LAS_CONDES_1/1/8;0.0.13.100;Broadcast;0
172.26.39.147;BC_13065_loopback;0.0.13.100;1;0
172.26.39.147;TO_FCO_AGUIRRE_VESP_13453_1/1/1;0.0.13.100;Point;0
172.26.39.15;system;0.0.13.15;1;0
172.26.39.15;TO_FANOR_MR_B_13H008_3/2/2;0.0.13.15;Broadcast;0
172.26.39.15;BC_13IX023_loopback;0.0.13.15;1;0
172.26.39.248;system;0.0.13.100;1;0
172.26.39.248;TO_SAN_SEBASTIAN_23225_1/1/5;0.0.13.100;Broadcast;0
172.26.39.248;TO_RAD_MNGT_13252_23225;0.0.13.100;1;0
172.26.39.248;BC_13252_loopback;0.0.13.100;Point;0
172.26.39.151;system;0.0.13.100;1;0
172.26.39.151;TO_LIDER_DEHESA_13677_1/1/2;0.0.13.100;Broadcast;0
172.26.39.151;TO_DEHESA_RODEO_13496_1/1/1;0.0.13.100;1;0
172.26.39.151;BC_13iL089_loopback;0.0.13.100;Point;0
172.26.39.152;system;0.0.13.100;1;0
172.26.39.85;system;0.0.13.100;1;0
172.26.39.152;TO_STA_MA_P_D_V_CSR_13282_1/1/2;0.0.13.100;Broadcast;0
172.26.39.85;BC_13048_loopback;0.0.13.100;Broadcast;0
172.26.39.152;TO_ELIODORO_LYON_13845_1/1/1;0.0.13.100;1;0
172.26.39.85;TO_ALCANTARA_CORP_1/3/7;0.0.13.100;1;0
172.26.39.152;BC_13D946_loopback;0.0.13.100;Point;0
172.26.39.153;system;0.0.13.100;1;0
172.26.39.153;TO_SAR8_COYANCURA_1/1/7;0.0.13.100;Broadcast;0
172.26.39.153;BC_13L194_loopback;0.0.13.100;1;0
172.26.39.153;TO_SAR8_COYANCURA_1/2/7;0.0.13.100;Point;0
172.26.36.117;system;0.0.13.100;1;0
172.26.36.117;TO_ISIDORA_GOYENECHEA_1/3/8;0.0.13.100;Broadcast;0
172.26.36.117;BC_33I865_loopback;0.0.13.100;1;0
172.26.39.140;system;0.0.13.100;1;0
172.26.39.140;TO_NODO_ALCANTARA_1/3/8;0.0.13.100;Broadcast;0
172.26.39.140;BC_23D723_loopback;0.0.13.100;1;0
172.26.39.196;system;0.0.13.100;1;0
172.26.39.196;BC_13682_loopback;0.0.13.100;Broadcast;0
172.26.39.196;TO_ISI_GOYENECHEA_1/3/7;0.0.13.100;1;0
172.26.39.154;system;0.0.13.100;1;0
172.26.39.154;TO_CORP_TABANCURA_1/2/7;0.0.13.100;Broadcast;0
172.26.39.154;TO_LAVANDULAS_PROJA_13339_1/1/1;0.0.13.100;1;0
172.26.39.154;BC_13169_loopback;0.0.13.100;Point;0
172.26.39.180;system;0.0.13.100;1;0
172.26.39.180;BC_33I797_loopback;0.0.13.100;Broadcast;0
172.26.39.180;TO_NODO_ALCANTARA_1/2/8;0.0.13.100;1;0
172.26.39.211;system;0.0.13.100;1;0
172.26.39.211;BC_23108_loopback;0.0.13.100;Broadcast;0
172.26.39.211;TO_SAR8_NODO_ALCANTARA_1/4/7;0.0.13.100;1;0
172.26.39.155;system;0.0.13.100;1;0
172.26.39.155;TO_LCONDES_C_SAN_ANT_13895_1/1/2;0.0.13.100;Broadcast;0
172.26.39.155;TO_MALL_V_TRAPEN_33I622_1/1/1;0.0.13.100;1;0
172.26.39.155;BC_13L622_loopback;0.0.13.100;Point;0
172.26.39.155;TO_DEHESA_LABBE_13520_1/1/6;0.0.13.100;1;65000
172.26.39.156;system;0.0.13.100;1;0
172.26.39.156;TO_CO_18_13653_1/1/2;0.0.13.100;Broadcast;0
172.26.39.156;TO_NODO_TABANCURA_1/1/8;0.0.13.100;1;0
172.26.39.156;BC_13L520_loopback;0.0.13.100;Point;0
172.26.39.156;TO_ALCALDE_DEBAL_R18_13622_1/1/3;0.0.13.100;1;65000
172.26.39.157;system;0.0.13.100;1;0
172.26.39.157;BC_13L496_loopback;0.0.13.100;Broadcast;0
172.26.39.157;TO_SAR8_CO_18_13653_1/1/7;0.0.13.100;1;0
172.26.39.157;TO_M_P_DEHESA_13I089_1/1/2;0.0.13.100;Broadcast;0
172.26.39.16;system;0.0.13.15;1;0
172.26.39.16;TO_SARM_N_MONEDA_13273_1/1/2;0.0.13.15;Broadcast;0
172.26.39.16;TO_BANDERA_CATEDR_13394_1/1/1;0.0.13.15;1;0
172.26.39.159;system;0.0.13.100;1;0
172.26.39.159;TO_CORP_LOS_MILITARES_1/3/8;0.0.13.100;Broadcast;0
172.26.39.159;BC_13284_loopback;0.0.13.100;1;0
172.26.39.158;system;0.0.13.100;Broadcast;0
172.26.39.158;TO_HRB_SALTO_3/1/5;0.0.13.100;Point;0
172.26.39.158;TO_LO_SALDES_13497_1/1/1;0.0.13.100;Point;0
172.26.39.158;TO_AERO_CASTI_13659_1/1/2;0.0.13.100;Point;0
172.26.39.158;TO_CEN_VITACURA_23308_1/1/1;0.0.13.100;Point;0
172.26.39.158;TO_CLNCA_L_COND_13663_1/1/1;0.0.13.100;Point;0
172.26.39.158;TO_CLUB_DE_POLO_13559_1/1/1;0.0.13.100;Point;0
172.26.39.158;TO_JUAN_XXIII_13652_1/1/1;0.0.13.100;Point;0
172.26.39.158;TO_VITACU_CNTR_CIVIC_13198_1/1/1;0.0.13.100;Point;0
172.26.39.158;TO_DEALER_VIT_13i374_CSR_1/1/1;0.0.13.100;Point;0
172.26.39.116;system;0.0.13.100;1;0
172.26.39.158;TO_MARRIOTT_STGO_13i128_1/1/1;0.0.13.100;Point;0
172.26.39.116;TO_COB_VITACURA_13065_1/1/2;0.0.13.100;Broadcast;0
172.26.39.158;TO_LAS_HUALTATAS_LC_13268_1/1/1;0.0.13.100;Point;0
172.26.39.116;BC_13N453_loopback;0.0.13.100;1;0
172.26.39.158;TO_NVA_CONSTANETA_13560_1/1/6;0.0.13.100;Point;0
172.26.39.116;TO_CLUB_POLO1_23278_1/1/1;0.0.13.100;Point;0
172.26.39.160;system;0.0.13.100;1;0
172.26.39.160;TO_SAR8_LOS_MILITARES_1/3/7;0.0.13.100;Broadcast;0
172.26.39.160;BC_13L931_loopback;0.0.13.100;1;0
172.26.39.163;system;0.0.13.100;1;0
172.26.39.163;TO_HR_A_EL_SALTO_1/1/1;0.0.13.100;Broadcast;0
172.26.39.163;BC_33i320_loopback;0.0.13.100;1;0
172.26.39.163;TO_ALTO_CONDES_33i173_1/1/1;0.0.13.100;Point;0
172.26.39.163;TO_ALTO_CONDES_CSR_33173_1/1/1;0.0.13.100;1;0
172.26.39.163;TO_ALTO_LAS_CONDES_13034_1/1/1;0.0.13.100;Broadcast;0
172.26.39.163;TO_ATTON_LAS_CONDES_13907_1/1/1;0.0.13.100;1;0
172.26.39.163;TO_COB_VITACURA_13065_1/1/1;0.0.13.100;Point;0
172.26.39.163;TO_EDIMBURGO_CHEST_23522_1/1/1;0.0.13.100;1;0
172.26.39.163;TO_ESTADIO_ISRAELITA_13253_1/1/2;0.0.13.100;Point;0
172.26.39.163;TO_LAS_CONDES_1_13083_1/1/1;0.0.13.100;1;0
172.26.39.163;TO_LAS_CONDES_2_13552_1/1/1;0.0.13.100;Point;0
172.26.39.163;TO_LOS_DOMINICOS_13674_1/1/1;0.0.13.100;1;0
172.26.39.161;system;0.0.13.100;1;0
172.26.39.161;TO_CORP_LOS_MILITARES_1/2/8;0.0.13.100;Broadcast;0
172.26.39.161;BC_13L343_loopback;0.0.13.100;1;0
172.26.39.165;system;0.0.13.100;Broadcast;0
172.26.39.165;TO_NUEVA_DE_LYON_CORP_1/4/8;0.0.13.100;Point;0
172.26.39.165;TO_SARM_STA_MA_P_D_V_13282_1/1/1;0.0.13.100;Point;0
172.26.39.165;TO_ANGLO_AMERICA_13996_1/1/2;0.0.13.100;Point;0
172.26.39.165;TO_SAR8_CORP_COYANCURA_1/2/8;0.0.13.100;Point;0
172.26.39.162;system;0.0.13.100;1;0
172.26.39.162;TO_SARM_ESTADIO_CROATA_1/1/8;0.0.13.100;Broadcast;0
172.26.39.162;BC_13L333_loopback;0.0.13.100;1;0
172.26.39.166;system;0.0.13.100;1;0
172.26.39.166;TO_CAMINO_DE_ASIS_13555_1/1/1;0.0.13.100;Broadcast;0
172.26.39.166;TO_CLINICA_ALE_DEHE_23I618_1/1/1;0.0.13.100;1;0
172.26.39.166;TO_CLINICA_CONDES_2_13661_1/1/1;0.0.13.100;Point;0
172.26.39.166;TO_DEHESA_LABBE_13520_1/1/2;0.0.13.100;1;0
172.26.39.166;TO_EL_SALTO_HIGHRAN_B_1/1/4;0.0.13.100;Point;0
172.26.39.166;TO_EST_SAN_CARLOS_13848_1/1/2;0.0.13.100;1;0
172.26.39.164;system;0.0.13.100;Broadcast;0
172.26.39.166;TO_FRANCIS_VITACURA_23337_1/1/1;0.0.13.100;Point;0
172.26.39.164;TO_C_VIGIL_IV_CENTE_13W284_1/1/1;0.0.13.100;Point;0
172.26.39.166;TO_FUENTE_EL_ALBA_13169_1/1/1;0.0.13.100;1;0
172.26.39.164;TO_DOMIN_ERNES_PER_13931_1/1/1;0.0.13.100;Point;0
172.26.39.166;TO_LCONDES_C_SAN_ANT_13895_1/2/2;0.0.13.100;Point;0
172.26.39.164;TO_EL_SALTO_II_HR_A_13069_1/1/6;0.0.13.100;Point;0
172.26.39.166;TO_LIDER_LA_DEHESA_13677_1/1/1;0.0.13.100;1;0
172.26.39.164;TO_MANQ_PRES_RIESCO_13343_1/1/1;0.0.13.100;Point;0
172.26.39.166;TO_MONJES_CONVENTO_13334_1/1/2;0.0.13.100;Point;0
172.26.39.164;TO_ESTADIO_CROATA_13333_1/1/1;0.0.13.100;Point;0
172.26.39.166;TO_SUCURSAL_CLARO_13i141_1/1/1;0.0.13.100;1;0
172.26.39.164;TO_KNDY_TRANQUERAS_13617_1/1/1;0.0.13.100;Point;0
172.26.39.164;TO_CSR_CIRCULO_UNO_13480;0.0.13.100;Point;0
172.26.39.166;TO_CLNCA_TABANCURA_1/1/1;0.0.13.100;Point;0
172.26.39.164;TO_LO_SALDES_TRANQ_13498_1/1/1;0.0.13.100;Point;0
172.26.39.166;TO_CL_LAS_CONDES_13i080_1/1/1;0.0.13.100;1;0
172.26.39.164;TO_CLINIC_ALEM_STGO_13i395_1/1/1;0.0.13.100;Point;0
172.26.39.166;TO_MONTECASSINO_13597_1/1/1;0.0.13.100;Point;0
172.26.39.164;TO_HYATT_REGENCY_13i021_1/1/1;0.0.13.100;Point;0
172.26.39.166;TO_HARRIS_ALEGRE_33012_1/1/1;0.0.13.100;1;0
172.26.39.164;TO_BELEN_LAS_CONDES_23462_1/1/1;0.0.13.100;Point;0
172.26.39.166;TO_NODO_WTC_1/3/7;0.0.13.100;Point;0
172.26.39.164;TO_KIOSKO_CONDES_33710_1/1/1;0.0.13.100;Point;0
172.26.39.168;system;0.0.13.100;1;0
172.26.39.168;TO_FORUM_SAR-8_B_1/4/8;0.0.13.100;Broadcast;0
172.26.39.168;BC_13i134_loopback;0.0.13.100;1;0
172.26.39.29;system;0.0.13.100;1;0
172.26.39.29;BC_23278_loopback;0.0.13.100;Broadcast;0
172.26.39.29;TO_FCO_AGUIRRE_VESP_13453_1/1/2;0.0.13.100;1;0
172.26.39.169;system;0.0.13.100;1;0
172.26.39.169;TO_SAR-8_FORUM_A_1/5/7;0.0.13.100;Broadcast;0
172.26.39.169;BC_13558_loopback;0.0.13.100;1;0
172.26.39.169;TO_MPR_1_MNGT_13558-13885;0.0.13.100;Point;0
172.26.39.17;system;0.0.13.15;1;0
172.26.39.17;TO_NODO_FANOR_MR_A_2/1/8;0.0.13.15;Broadcast;0
172.26.39.17;BC_13542_loopback;0.0.13.15;1;0
172.26.39.170;system;0.0.13.100;1;0
172.26.39.170;TO_SAR8_MACIVER_NODO_1/4/7;0.0.13.100;Broadcast;0
172.26.39.170;BC_23L60_loopback;0.0.13.100;1;0
172.26.39.171;system;0.0.13.22;1;0
172.26.39.171;TO_SAR8_NOC_TELMEX_1/2/7;0.0.13.22;Broadcast;0
172.26.39.171;BC_13L14_loopback;0.0.13.22;1;0
172.26.39.172;system;0.0.13.22;1;0
172.26.39.172;TO_NOC_TELMEX_17397_1/4/8;0.0.13.22;Broadcast;0
172.26.39.172;BC_23032_loopback;0.0.13.22;1;0
172.26.36.99;system;0.0.13.100;1;0
172.26.36.99;TO_NODO_TABANCURA_1/1/6;0.0.13.100;Broadcast;0
172.26.36.99;BC_33012_loopback;0.0.13.100;1;0
172.26.39.173;system;0.0.13.100;1;0
172.26.39.173;TO_SAR8_FORUM_A_1/3/7;0.0.13.100;Broadcast;0
172.26.39.173;TO_GABRIEL_HENDAYA_13363_1/1/1;0.0.13.100;1;0
172.26.39.173;BC_13675_loopback;0.0.13.100;Point;0
172.26.39.174;system;0.0.13.100;1;0
172.26.39.174;TO_SARM_MALAGA_13675_1/1/2;0.0.13.100;Broadcast;0
172.26.39.174;TO_A_BELLO_VITACURA_23179_1/1/1;0.0.13.100;1;0
172.26.39.174;BC_13363_loopback;0.0.13.100;Point;0
172.26.39.175;system;0.0.13.100;1;0
172.26.39.175;TO_S_GABRIEL_HENDAYA_1/1/2;0.0.13.100;Broadcast;0
172.26.39.175;TO_VIDA_INT_PROV_33I537_1/1/1;0.0.13.100;1;0
172.26.39.175;BC_23179_loopback;0.0.13.100;Point;0
172.26.39.176;system;0.0.13.100;1;0
172.26.39.176;BC_13387_loopback;0.0.13.100;Broadcast;0
172.26.39.176;TO_CLINICA_INDISA_OUT_1/1/1;0.0.13.100;1;0
172.26.39.176;TO_SAR-8_FORUM_A_1/3/8;0.0.13.100;Broadcast;0
172.26.39.177;system;0.0.13.100;1;0
172.26.39.177;TO_EBRO_HELVECIA_13387_1/1/2;0.0.13.100;Broadcast;0
172.26.39.177;TO_SAR8_FORUM_B_1/3/8;0.0.13.100;1;0
172.26.39.177;BC_13170_loopback;0.0.13.100;Point;0
172.26.39.179;system;0.0.13.100;1;0
172.26.39.179;BC_13168_loopback;0.0.13.100;Broadcast;0
172.26.39.179;TO_SAR8_FORUM_C_1/1/8;0.0.13.100;1;0
172.26.39.181;system;0.0.13.21;1;0
172.26.39.181;TO_INDEPENDENCIA_MR_A_2/1/8;0.0.13.21;Broadcast;0
172.26.39.181;BC_23L006_loopback;0.0.13.21;1;0
172.26.39.181;TO_INDEPENDENCIA_MR_B_2/1/8;0.0.13.21;Point;0
172.26.39.182;system;0.0.13.100;1;0
172.26.39.182;BC_13I414_loopback;0.0.13.100;Broadcast;0
172.26.39.182;TO_SAR8_MACIVER_13W757;0.0.13.100;1;0
172.26.39.183;system;0.0.13.100;1;0
172.26.39.183;TO_SAR8_CORP_VITACURA_1/3/7;0.0.13.100;Broadcast;0
172.26.39.183;BC_13L663_loopback;0.0.13.100;1;0
172.26.39.184;system;0.0.13.100;1;0
172.26.39.184;TO_SAR8_SALTO_B_CABALLERIZ_1/5/8;0.0.13.100;Broadcast;0
172.26.39.184;BC_13330_loopback;0.0.13.100;1;0
172.26.39.184;TO_MOVICENTER_13984_1/1/6;0.0.13.100;Point;0
172.26.39.185;system;0.0.13.100;1;0
172.26.39.185;TO_SAR8_EL_SALTO_II_1/6/7;0.0.13.100;Broadcast;0
172.26.39.185;BC_13501_loopback;0.0.13.100;1;0
172.26.39.186;system;0.0.13.100;1;0
172.26.39.186;BC_13324_loopback;0.0.13.100;Broadcast;0
172.26.39.186;TO_SAR8_NODO_EL_SALTO__1/5/8;0.0.13.100;1;0
172.26.39.187;system;0.0.13.100;1;0
172.26.39.187;BC_13355_loopback;0.0.13.100;Broadcast;0
172.26.39.187;TO_POLICENTRO_13_096_1/2/7;0.0.13.100;1;0
172.26.39.190;system;0.0.13.15;1;0
172.26.39.190;TO_FANOR_MRB_13H008_3/2/7;0.0.13.15;Broadcast;0
172.26.39.190;BC_13298_loopback;0.0.13.15;1;0
172.26.39.192;system;0.0.13.100;1;0
172.26.39.192;TO_CSR_LONDRES_CORP_13534_1/1/2;0.0.13.100;Broadcast;0
172.26.39.192;TO_MPR-A_MNGT_13425;0.0.13.100;1;0
172.26.39.192;BC_13L425_loopback;0.0.13.100;Point;0
172.26.39.199;system;0.0.13.100;1;0
172.26.39.199;TO_AGUSTINAS_33057_1/1/1;0.0.13.100;Broadcast;0
172.26.39.199;TO_CAC_MERCED_CORP_23I603_1/1/1;0.0.13.100;1;0
172.26.39.199;TO_HITES_13i437_1/1/1;0.0.13.100;Point;0
172.26.39.199;TO_HITES_PZA_ARMAS_13i022_1/1/1;0.0.13.100;1;0
172.26.39.199;TO_LA_MONEDA_13I414_1/1/1;0.0.13.100;Point;0
172.26.39.199;TO_MACIVER_13487_1/1/1;0.0.13.100;1;0
172.26.39.199;TO_SANTA_ROSA_CORP_B_17399_1/5/8;0.0.13.100;Point;0
172.26.39.199;TO_DEALER_HUE1023_13i243_1/1/1;0.0.13.100;1;0
172.26.39.199;TO_DEALER_ESTADO_13i369_1/1/1;0.0.13.100;Point;0
172.26.39.199;TO_FALABELLA_MUJER_13i043_1/1/1;0.0.13.100;1;0
172.26.39.199;BC_13487_loopback;0.0.13.100;Point;0
172.26.39.193;system;0.0.13.100;1;0
172.26.39.193;TO_MCIVER_SAR-8_1/2/7;0.0.13.100;Broadcast;0
172.26.39.193;BC_13iX437_loopback;0.0.13.100;1;0
172.26.39.197;system;0.0.13.100;1;0
172.26.39.197;TO_NVA_LYON_CORP_13096_1/1/8;0.0.13.100;Broadcast;0
172.26.39.197;BC_13i220_loopback;0.0.13.100;1;0
172.26.39.200;system;0.0.13.100;Broadcast;0
172.26.39.200;TO_EL_SALTO_II_HR_A_13069_3/1/2;0.0.13.100;Point;0
172.26.39.200;TO_SALTO_B_CABALLERIZAS_1/2/8;0.0.13.100;Point;0
172.26.39.200;TO_EL_SALTO_II_13069_1/1/2;0.0.13.100;Point;0
172.26.39.200;TO_CAM_EL_ALMENDRAL_13331_1/1/1;0.0.13.100;Point;0
172.26.39.200;TO_SARM_ED_CORP_TMX_13337_1/1/1;0.0.13.100;Point;0
172.26.39.200;TO_RECOLETA_13068_1/1/1;0.0.13.100;Point;0
172.26.39.200;TO_CAC_AL_DE_CORDOBA_13261_1/1/1;0.0.13.100;Point;0
172.26.39.200;TO_RECOLETA_NISP_13324_1/1/1;0.0.13.100;Point;0
172.26.39.200;TO_RECOLETA_VESP_13501_1/1/1;0.0.13.100;Point;0
172.26.39.200;TO_CLUB_DE_POLO_2_23279_1/1/1;0.0.13.100;Point;0
172.26.39.200;BC_13069_loopback;0.0.13.100;Broadcast;0
172.26.39.20;system;0.0.13.15;1;0
172.26.39.20;TO_FALABELLA_PTE_33i594_1/1/2;0.0.13.15;Broadcast;0
172.26.39.20;TO_PASEO_HUERF_R3_23021_1/1/1;0.0.13.15;1;0
172.26.39.20;BC_13142_loopback;0.0.13.15;Point;0
172.26.39.201;system;0.0.13.100;Broadcast;0
172.26.39.201;TO_7750_EL_SALTO_A_3/1/3;0.0.13.100;Point;0
172.26.39.201;TO_SAR8_FORUM_CORP_B_1/2/8;0.0.13.100;Point;65000
172.26.39.201;TO_CSR_SARM_13561_BELLAVISTA;0.0.13.100;Point;0
172.26.39.201;TO_CSR_SARM_13604_ALCANTARA;0.0.13.100;Point;0
172.26.39.201;TO_CSR_SARM_13049_PANORAMICO;0.0.13.100;Point;0
172.26.39.201;TO_NVA_DE_LYON_CORP_13096_1/1/7;0.0.13.100;Point;65000
172.26.39.201;TO_EBRO_HELVECIA_13387_1/1/1;0.0.13.100;Point;0
172.26.39.201;TO_MALAGA_13675_1/1/1;0.0.13.100;Point;0
172.26.39.201;TO_SUECIA_13558_1/1/1;0.0.13.100;Point;0
172.26.39.201;TO_NODO_ALCANTARA_1/1/7;0.0.13.100;Point;0
172.26.39.201;TO_DEALER_PROVIDEN_13i247_1/1/1;0.0.13.100;Point;0
172.26.39.202;system;0.0.13.100;Broadcast;0
172.26.39.202;TO_7750_EL_SALTO_B_3/1/3;0.0.13.100;Point;0
172.26.39.202;TO_SAR8_FORUM_CORP_A_1/2/8;0.0.13.100;Point;65000
172.26.39.202;TO_CLINIC_INDISA_OUT_13170_1/1/2;0.0.13.100;Point;0
172.26.39.202;TO_PASEO_LAS_PALMAS_13i134_1/1/1;0.0.13.100;Point;0
172.26.39.202;TO_VIDA_INT_PROV_33I537_1/1/2;0.0.13.100;Point;6000
172.26.39.202;TO_SAR8_COYANCURA_CORP_1/1/8;0.0.13.100;Point;0
172.26.39.202;TO_COSTANERA_CENTER_13272_1/1/8;0.0.13.100;Point;0
172.26.39.202;TO_EDIF_TITANIUM_13i340_1/1/2;0.0.13.100;Point;0
172.26.39.202;TO_M_MONTT_13059_1/1/1;0.0.13.100;Point;0
172.26.39.203;system;0.0.13.100;1;0
172.26.39.203;TO_SAR-8_FORUM_A_13107_1/1/7;0.0.13.100;Broadcast;0
172.26.39.203;BC_13561_loopback;0.0.13.100;1;0
172.26.39.205;system;0.0.13.100;1;0
172.26.39.205;TO_SAR-8_FORUM_A_13107_1/3/7;0.0.13.100;Broadcast;0
172.26.39.205;BC_13207_loopback;0.0.13.100;1;0
172.26.39.204;system;0.0.13.100;1;0
172.26.39.204;TO_SAR-8_FORUM_A_13107_1/2/7;0.0.13.100;Broadcast;0
172.26.39.204;BC_13049_loopback;0.0.13.100;1;0
172.26.39.204;TO_MALL_PANORAMICO_13i059_1/1/1;0.0.13.100;Point;0
172.26.39.206;system;0.0.13.100;1;0
172.26.39.206;BC_13L050_loopback;0.0.13.100;Broadcast;0
172.26.39.206;TO_LYON_GARDEN_23319_1/1/1;0.0.13.100;1;0
172.26.39.206;TO_MPR-A_MNGT_13050-23319;0.0.13.100;Broadcast;0
172.26.39.206;TO_SAR8_FORUM_CORP_C_1/3/8;0.0.13.100;1;0
172.26.39.207;system;0.0.13.100;1;0
172.26.39.207;TO_SAR-8_FORUM_A_13107_1/4/7;0.0.13.100;Broadcast;0
172.26.39.207;BC_13604_loopback;0.0.13.100;1;0
172.26.39.208;system;0.0.13.100;1;0
172.26.39.208;TO_SARM_FORUM_CORP_1/1/4;0.0.13.100;Broadcast;0
172.26.39.208;BC_13618_loopback;0.0.13.100;1;0
172.26.39.210;system;0.0.13.100;1;0
172.26.39.210;TO_SAR8_FORUM_CORP_C_1/5/7;0.0.13.100;Broadcast;0
172.26.39.210;BC_13478_loopback;0.0.13.100;1;0
172.26.39.212;system;0.0.13.100;1;0
172.26.39.212;TO_SAR8_FORUM_CORP_C_1/6/7;0.0.13.100;Broadcast;0
172.26.39.212;BC_13047_loopback;0.0.13.100;1;0
172.26.39.214;system;0.0.13.100;1;0
172.26.39.21;system;0.0.13.15;1;0
172.26.39.214;TO_MERCED_13538_STA_ROSA_1/1/1;0.0.13.100;Broadcast;0
172.26.39.21;TO_SARM_TEATINOS_HUERF_1/1/2;0.0.13.15;Broadcast;0
172.26.39.214;TO_SAR8_S.ROSA_CORP_A_1/2/8;0.0.13.100;1;65000
172.26.39.21;TO_GALERIA_STG_CTRO_13I005_1/1/1;0.0.13.15;1;0
172.26.39.214;TO_CURICO_LIRA_23451_1/1/1;0.0.13.100;Point;0
172.26.39.21;BC_13574_loopback;0.0.13.15;Point;0
172.26.39.214;TO_GRAL_BUST_JUAN_13395_1/1/2;0.0.13.100;1;0
172.26.39.21;TO_EKONO_BANDERA_13941_1/1/1;0.0.13.15;1;0
172.26.39.214;TO_HOTEL_SN_FCO_33i166_1/1/1;0.0.13.100;Point;0
172.26.39.45;system;0.0.13.15;1;0
172.26.39.214;TO_MC_IVER_CORP_13487_1/1/7;0.0.13.100;1;0
172.26.39.45;TO_FANOR_MR_A_13H008_2/1/3;0.0.13.15;Broadcast;0
172.26.39.214;TO_N_COX_TARA_CORP_13705_1/1/2;0.0.13.100;Point;0
172.26.39.214;TO_PLAZA_ITALIA_13055_1/1/1;0.0.13.100;1;0
172.26.39.45;TO_MONTSERRAT_MONJ_13142_1/1/1;0.0.13.15;1;0
172.26.39.214;TO_SAR8_STA_ISABEL_13045_1/2/7;0.0.13.100;Point;0
172.26.39.45;BC_33i594_loopback;0.0.13.15;Point;0
172.26.39.214;TO_SUCURSAL_CLARO_13iW064_1/1/1;0.0.13.100;1;0
172.26.39.214;TO_S_ROSA_E_RAMIREZ_23229_1/1/1;0.0.13.100;Point;0
172.26.39.214;TO_U_CENTRAL_CHILE2_33i535_1/1/1;0.0.13.100;1;0
172.26.39.214;TO_MERCED_MACIVER_13630_1/1/1;0.0.13.100;Point;0
172.26.39.214;TO_EL_SALTO_HR_B_13069_LAG-1;0.0.13.100;1;0
172.26.39.215;system;0.0.13.100;1;0
172.26.39.215;TO_SAR8_STA_ROSA_A_1/1/7;0.0.13.100;Broadcast;0
172.26.39.215;BC_13012_loopback;0.0.13.100;1;0
172.26.39.213;system;0.0.13.100;1;0
172.26.39.213;BC_17399_loopback;0.0.13.100;Broadcast;0
172.26.39.213;TO_10_DE_JULIO_13086_1/1/1;0.0.13.100;1;6000
172.26.39.246;system;0.0.13.100;1;0
172.26.39.213;TO_7750_EL_SALTO_A_3/1/4;0.0.13.100;Broadcast;0
172.26.39.246;TO_PANORAMI_FRM_CORP_13049_1/1/2;0.0.13.100;Broadcast;0
172.26.39.213;TO_AHUM_HUERF_13576_1/1/6;0.0.13.100;1;0
172.26.39.246;BC_13i059_loopback;0.0.13.100;1;0
172.26.39.213;TO_CSR_CENTRO_MEDICO_13012_1/1/1;0.0.13.100;Point;0
172.26.39.213;TO_EST_CAUPOLICAN_13272_1/1/2;0.0.13.100;1;0
172.26.39.213;TO_LONDRES_13534_1/1/1;0.0.13.100;Point;0
172.26.39.213;TO_MALL_CHINO_33i595_1/1/1;0.0.13.100;1;0
172.26.39.213;TO_SCOTI_MIRAFLORES_33i834_1/1/1;0.0.13.100;Point;0
172.26.39.213;TO_PLAZA_DE_ARMAS_13389_1/1/1;0.0.13.100;1;0
172.26.39.213;TO_SAR8_S.ROSA_CORP_B_1/2/8;0.0.13.100;Point;65000
172.26.39.213;TO_STA_LUCIA_CORP_13081_1/1/1;0.0.13.100;1;0
172.26.39.213;TO_S_ANT_AGUST_13575_1/1/1;0.0.13.100;Point;0
172.26.39.213;TO_EL_SALTO_HR_A_13069_LAG-1;0.0.13.100;1;65535
172.26.39.213;TO_BULNES_13017_1/1/2;0.0.13.100;Point;0
172.26.39.213;TO_S_CENT_PORT_23014_1/1/1;0.0.13.100;1;0
172.26.39.213;TO_BELTRAN_23954_1/1/5;0.0.13.100;Point;0
172.26.39.216;system;0.0.13.100;1;0
172.26.39.216;TO_SAR8_STA_ROSA_MRA_1/5/7;0.0.13.100;Broadcast;0
172.26.39.216;BC_13575_loopback;0.0.13.100;1;0
172.26.39.2;system;0.0.0.0;1;0
172.26.39.2;GESTION_PUERTO_MONTT_10011_1/2/4;0.0.0.0;Broadcast;65535
172.26.39.2;GESTION_TEMUCO_POP_09104_1/2/4;0.0.0.0;1;65535
172.26.39.2;TO_EL_SALTO_A_II_13069_2/1/1;0.0.0.0;Point;0
172.26.39.2;TO_EST_CENTRAL_MR_B_13H003_2/2/1;0.0.13.13;Secondary;0
172.26.39.2;TO_FANOR_MR_B_13H008_2/2/1;0.0.13.15;1;0
172.26.39.2;TO_HRB_LO_CANAS_3/1/1_VLAN100;0.0.0.0;Secondary;0
172.26.39.2;TO_ISI_GOYENECHEA_1/1/7;0.0.13.100;1;0
172.26.39.2;TO_NUBLE_13020_1/2/8;0.0.13.7;Secondary;0
172.26.39.2;TO_QUILICURA_MATTA_SAR8_13004;0.0.13.3;1;0
172.26.39.2;TO_SALTO_B_CABALLERIZAS_1/1/8;0.0.13.100;Secondary;0
172.26.39.2;TO_SAR8_FORUM_CORP_B_1/2/8;0.0.13.100;1;0
172.26.39.2;TO_SAR8_NODO_TABANCURA_1/2/8;0.0.13.100;Secondary;0
