172.26.34.249;A;172.26.34.249...;;;;3HE05051ABAE0103;00001011680001935462;X-7.0.R8;2017/10/26;01:34:57
172.26.34.250;1;172.26.34.250...;;;;3HE05051ABAE0103;NS1214F1202;X-7.0.R8;2017/10/26;01:35:13
172.26.34.250;A;172.26.34.250...;;;;3HE05051ABAE0103;00001011680001935147;X-7.0.R8;2017/10/26;01:34:58
172.26.34.25;1;172.26.34.25...;;;;3HE05051ABAD0104;NS1138F1956;X-7.0.R8;1999/12/31;21:00:26
172.26.34.25;A;172.26.34.25...;;;;3HE05051ABAD0104;00001011680001905237;X-7.0.R8;1999/12/31;21:00:11
172.26.34.251;1;172.26.34.251...;;;;3HE05051ABAE0109;NS1317F0703;X-7.0.R8;1999/12/31;21:00:25
172.26.34.251;A;172.26.34.251...;;;;3HE05051ABAE0109;SPG2013030701426;X-7.0.R8;1999/12/31;21:00:11
172.26.34.252;1;172.26.34.252...;;;;3HE05051ABAE0106;NS1248F1246;X-7.0.R8;1999/12/31;21:00:26
172.26.34.252;A;172.26.34.252...;;;;3HE05051ABAE0106;00001011680001962232;X-7.0.R8;1999/12/31;21:00:11
172.26.34.253;1;172.26.34.253...;;;;3HE05051ABAE0105;NS1215F1519;X-7.0.R8;2017/11/16;00:44:12
172.26.34.253;A;172.26.34.253...;;;;3HE05051ABAE0105;00001011680001950909;X-7.0.R8;2017/11/16;00:43:58
172.26.34.104;1;172.26.34.104...;;;;3HE06797AABC0104;NS1719S7453;X-8.0.R2;1999/12/31;20:00:17
172.26.34.104;A;172.26.34.104...;;;;3HE06797AABC0104;N/A;X-8.0.R2;1999/12/31;20:00:11
172.26.34.254;1;172.26.34.254...;;;;3HE05051ABAE0106;NS1241F1125;X-7.0.R8;1999/12/31;21:00:26
172.26.34.254;A;172.26.34.254...;;;;3HE05051ABAE0106;00001011680002261377;X-7.0.R8;1999/12/31;21:00:11
172.26.34.105;1;172.26.34.105...;;;;3HE06797AABC0104;NS1719S8130;X-8.0.R2;1999/12/31;21:00:17
172.26.34.105;A;172.26.34.105...;;;;3HE06797AABC0104;N/A;X-8.0.R2;1999/12/31;21:00:11
172.26.34.27;1;172.26.34.27...;;;;3HE05051ABAD0104;NS1138F1777;X-7.0.R8;2017/10/26;00:48:27
172.26.34.27;A;172.26.34.27...;;;;3HE05051ABAD0104;00001011540001935660;X-7.0.R8;2017/10/26;00:48:11
172.26.34.28;1;172.26.34.28...;;;;3HE05051ABAD0104;NS1138F1884;X-7.0.R8;2017/10/25;00:56:11
172.26.34.26;1;172.26.34.26...;;;;3HE06797AABC0101;NS1641S1461;X-7.0.R3;1999/12/31;20:00:17
172.26.34.28;A;172.26.34.28...;;;;3HE05051ABAD0104;00001011540001935517;X-7.0.R8;2017/10/25;00:55:55
172.26.34.26;A;172.26.34.26...;;;;3HE06797AABC0101;N/A;X-7.0.R3;1999/12/31;20:00:11
172.26.34.29;1;172.26.34.29...;;;;3HE06797AABC0104;NS1712S3578;X-8.0.R2;1999/12/31;21:00:17
172.26.34.29;A;172.26.34.29...;;;;3HE06797AABC0104;N/A;X-8.0.R2;1999/12/31;21:00:11
172.26.34.3;1;172.26.34.3...;;;;3HE01473AAAE01;NS11346A195;X-13.0.R11;2017/04/21;00:33:29
172.26.34.30;1;172.26.34.30...;;;;3HE05051ABAD0104;NS1137F0407;X-7.0.R8;1999/12/31;21:00:26
172.26.34.3;2;172.26.34.3...;;;;3HE01473AAAF01;NS1136F0299;X-13.0.R11;2017/04/21;00:33:35
172.26.34.3;3;172.26.34.3...;;;;3HE03619AAAP01;NS1546F1315;X-13.0.R11;2017/04/21;00:33:39
172.26.34.30;A;172.26.34.30...;;;;3HE05051ABAD0104;00001011540001837926;X-7.0.R8;1999/12/31;21:00:11
172.26.34.3;A;172.26.34.3...;;;;3HE01171AAAF02;201103040217A780A780;X-13.0.R11;2018/07/11;03:29:41
172.26.34.3;B;172.26.34.3...;;;;3HE01171AAAF02;NS113363988;X-13.0.R11;2018/07/11;03:31:41
172.26.34.84;1;172.26.34.84...;;;;3HE06797AABC0101;NS1619S3037;X-7.0.R3;1999/12/31;21:00:16
172.26.34.84;A;172.26.34.84...;;;;3HE06797AABC0101;N/A;X-7.0.R3;1999/12/31;21:00:11
172.26.34.31;1;172.26.34.31...;;;;3HE05051ABAE0106;NS1227F1049;X-7.0.R8;2017/10/26;00:48:35
172.26.34.31;A;172.26.34.31...;;;;3HE05051ABAE0106;00001011680002005686;X-7.0.R8;2017/10/26;00:48:19
172.26.34.32;1;172.26.34.32...;;;;3HE05051ABAD0104;NS1138F1643;X-7.0.R8;1999/12/31;21:00:27
172.26.34.32;A;172.26.34.32...;;;;3HE05051ABAD0104;00001011540001935757;X-7.0.R8;1999/12/31;21:00:11
172.26.34.33;1;172.26.34.33...;;;;3HE06797AABC0104;NS1722S4754;X-8.0.R2;2017/08/22;02:53:50
172.26.34.33;A;172.26.34.33...;;;;3HE06797AABC0104;N/A;X-8.0.R2;2017/08/22;02:53:46
172.26.34.34;1;172.26.34.34...;;;;3HE05051ABAE0110;NS1332F1750;X-7.0.R8;1999/12/31;21:00:26
172.26.34.34;A;172.26.34.34...;;;;3HE05051ABAE0110;SPG2013070905303;X-7.0.R8;1999/12/31;21:00:11
172.26.34.35;1;172.26.34.35...;;;;3HE06797AABC0104;NS1716S4028;X-8.0.R2;1999/12/31;21:00:17
172.26.34.35;A;172.26.34.35...;;;;3HE06797AABC0104;N/A;X-8.0.R2;1999/12/31;21:00:11
172.26.34.36;1;172.26.34.36...;;;;3HE05051ABAD0104;NS1143F2049;X-7.0.R8;1999/12/31;21:00:27
172.26.34.36;A;172.26.34.36...;;;;3HE05051ABAD0104;00001011540001873206;X-7.0.R8;1999/12/31;21:00:11
172.26.34.91;1;172.26.34.91...;;;;3HE06797AABC0102;NS1649S0741;X-7.0.R3;1999/12/31;21:00:17
172.26.34.91;A;172.26.34.91...;;;;3HE06797AABC0102;N/A;X-7.0.R3;1999/12/31;21:00:11
172.26.34.90;1;172.26.34.90...;;;;3HE06797AABC0102;NS1647S4586;X-7.0.R3;1999/12/31;21:00:16
172.26.34.90;A;172.26.34.90...;;;;3HE06797AABC0102;N/A;X-7.0.R3;1999/12/31;21:00:11
172.26.34.37;1;172.26.34.37...;;;;3HE05051ABAD0105;NS1146F1109;X-7.0.R8;1999/12/31;21:00:27
172.26.34.37;A;172.26.34.37...;;;;3HE05051ABAD0105;00001011540001964143;X-7.0.R8;1999/12/31;21:00:11
172.26.34.4;1;172.26.34.4...;;;;3HE01473AAAF01;NS1136F0256;X-13.0.R11;2017/04/21;00:56:34
172.26.34.4;2;172.26.34.4...;;;;3HE01473AAAF01;NS1135F1480;X-13.0.R11;2017/04/21;00:56:39
172.26.34.4;3;172.26.34.4...;;;;3HE03619AAAP01;NS1546F1240;X-13.0.R11;2017/04/21;00:56:42
172.26.34.4;A;172.26.34.4...;;;;3HE01171AAAF02;2011011003ACD610D610;X-13.0.R11;2018/07/11;03:14:01
172.26.34.4;B;172.26.34.4...;;;;3HE01171AAAF02;NS1105F0906;X-13.0.R11;2018/07/11;03:16:01
172.26.34.120;1;iom-sar;iom-sar;up;up;3HE02774AAAB0122;NS093664199;X-6.2.R6;2017/01/04;02:22:08
172.26.34.120;A;csm-1g;csm-1g;up;up/active;3HE02774AAAB0122;00001011540000011367;X-6.2.R6;2018/08/09;04:49:32
172.26.34.120;B;csm-1g;csm-1g;up;up/standby;3HE02774AAAB0125;NS093664199;X-6.1.R3;2018/08/09;04:51:33
172.26.34.93;1;172.26.34.93...;;;;3HE05051ABAH0104;NS1648F0849;X-7.0.R3;1999/12/31;21:00:26
172.26.34.93;A;172.26.34.93...;;;;3HE05051ABAH0104;00001011540002026727;X-7.0.R3;1999/12/31;21:00:11
172.26.34.40;1;172.26.34.40...;;;;3HE05051ABAD0104;NS1138F1724;X-7.0.R8;2017/11/09;01:16:56
172.26.34.40;A;172.26.34.40...;;;;3HE05051ABAD0104;00001011680001904957;X-7.0.R8;2017/11/09;01:16:41
172.26.34.41;1;172.26.34.41...;;;;3HE05051ABAD0104;NS1138F0831;X-7.0.R8;1999/12/31;21:00:26
172.26.34.41;A;172.26.34.41...;;;;3HE05051ABAD0104;00001011540001844520;X-7.0.R8;1999/12/31;21:00:11
172.26.34.102;1;172.26.34.102...;;;;3HE06797AABC0102;NS1647S4517;X-7.0.R3;2017/11/10;00:59:47
172.26.34.102;A;172.26.34.102...;;;;3HE06797AABC0102;N/A;X-7.0.R3;2017/11/10;00:59:41
172.26.34.42;1;172.26.34.42...;;;;3HE05051ABAD0105;NS1146F1065;X-7.0.R8;1999/12/31;21:00:26
172.26.34.42;A;172.26.34.42...;;;;3HE05051ABAD0105;00001011540001957877;X-7.0.R8;1999/12/31;21:00:11
172.26.34.43;1;172.26.34.43...;;;;3HE05051ABAD0104;NS1138F1950;X-7.0.R8;1999/12/31;21:00:26
172.26.34.43;A;172.26.34.43...;;;;3HE05051ABAD0104;00001011680001905219;X-7.0.R8;1999/12/31;21:00:11
172.26.34.44;1;172.26.34.44...;;;;3HE05051ABAD0104;NS1138F1809;X-7.0.R8;1999/12/31;21:00:26
172.26.34.44;A;172.26.34.44...;;;;3HE05051ABAD0104;00001011540001935691;X-7.0.R8;1999/12/31;21:00:11
172.26.34.45;1;172.26.34.45...;;;;3HE05051ABAD0104;NS1138F1722;X-7.0.R8;2017/11/02;01:56:57
172.26.34.45;A;172.26.34.45...;;;;3HE05051ABAD0104;00001011540001935577;X-7.0.R8;2017/11/02;01:56:41
172.26.34.46;1;172.26.34.46...;;;;3HE05051ABAD0104;NS1138F0146;X-7.0.R8;1999/12/31;21:00:26
172.26.34.46;A;172.26.34.46...;;;;3HE05051ABAD0104;00001011540001843502;X-7.0.R8;1999/12/31;21:00:11
172.26.34.47;1;172.26.34.47...;;;;3HE05051ABAD0104;NS1138F1750;X-7.0.R8;1999/12/31;21:00:26
172.26.34.47;A;172.26.34.47...;;;;3HE05051ABAD0104;00001011680001904945;X-7.0.R8;1999/12/31;21:00:11
172.26.34.92;1;172.26.34.92...;;;;3HE06797AABC0102;NS1649S0761;X-7.0.R3;2017/11/02;01:59:08
172.26.34.92;A;172.26.34.92...;;;;3HE06797AABC0102;N/A;X-7.0.R3;2017/11/02;01:59:02
172.26.34.83;1;172.26.34.83...;;;;3HE06797AABC0101;NS1624S1690;X-7.0.R3;1999/12/31;21:00:17
172.26.34.83;A;172.26.34.83...;;;;3HE06797AABC0101;N/A;X-7.0.R3;1999/12/31;21:00:11
172.26.34.48;1;172.26.34.48...;;;;3HE05051ABAD0104;NS1141F1336;X-7.0.R8;2017/10/26;01:24:43
172.26.34.48;A;172.26.34.48...;;;;3HE05051ABAD0104;00001011680001911159;X-7.0.R8;2017/10/26;01:24:28
172.26.34.49;1;172.26.34.49...;;;;3HE05051ABAE0106;NS1227F1235;X-7.0.R8;2017/11/03;01:32:04
172.26.34.49;A;172.26.34.49...;;;;3HE05051ABAE0106;00001011680002005798;X-7.0.R8;2017/11/03;01:31:49
172.26.34.50;1;172.26.34.50...;;;;3HE05051ABAD0104;NS1138F1883;X-7.0.R8;1999/12/31;21:00:26
172.26.34.50;A;172.26.34.50...;;;;3HE05051ABAD0104;00001011540001935545;X-7.0.R8;1999/12/31;21:00:11
172.26.34.51;1;172.26.34.51...;;;;3HE05051ABAD0104;NS1138F1996;X-7.0.R8;1999/12/31;21:00:26
172.26.34.51;A;172.26.34.51...;;;;3HE05051ABAD0104;00001011680001905038;X-7.0.R8;1999/12/31;21:00:11
172.26.34.53;1;172.26.34.53...;;;;3HE05051ABAE0105;NS1216F1498;X-7.0.R8;1999/12/31;21:00:26
172.26.34.53;A;172.26.34.53...;;;;3HE05051ABAE0105;00001011680001932946;X-7.0.R8;1999/12/31;21:00:11
172.26.34.54;1;172.26.34.54...;;;;3HE05051ABAD0104;NS1138F1958;X-7.0.R8;2017/11/16;01:27:15
172.26.34.54;A;172.26.34.54...;;;;3HE05051ABAD0104;00001011680001905216;X-7.0.R8;2017/11/16;01:27:00
172.26.34.55;1;172.26.34.55...;;;;3HE05051ABAD0104;NS1138F1191;X-7.0.R8;2017/11/02;02:02:20
172.26.34.55;A;172.26.34.55...;;;;3HE05051ABAD0104;00001011540001843580;X-7.0.R8;2017/11/02;02:02:04
172.26.34.57;1;172.26.34.57...;;;;3HE05051ABAD0104;NS1138F1819;X-7.0.R8;2017/10/26;01:24:58
172.26.34.57;A;172.26.34.57...;;;;3HE05051ABAD0104;00001011540001935648;X-7.0.R8;2017/10/26;01:24:43
172.26.34.59;1;172.26.34.59...;;;;3HE05051ABAD0104;NS1138F0042;X-7.0.R8;2017/11/02;02:12:35
172.26.34.59;A;172.26.34.59...;;;;3HE05051ABAD0104;00001011680001782031;X-7.0.R8;2017/11/02;02:12:19
172.26.34.60;1;172.26.34.60...;;;;3HE05051ABAD0104;NS1141F0074;X-7.0.R8;2017/10/26;01:25:06
172.26.34.60;A;172.26.34.60...;;;;3HE05051ABAD0104;00001011680001910346;X-7.0.R8;2017/10/26;01:24:51
172.26.34.61;1;172.26.34.61...;;;;3HE05051ABAD0104;NS1141F0327;X-7.0.R8;2017/11/02;02:35:08
172.26.34.61;A;172.26.34.61...;;;;3HE05051ABAD0104;00001011680001910068;X-7.0.R8;2017/11/02;02:34:52
172.26.34.103;1;172.26.34.103...;;;;3HE06797AABC0102;NS1647S4477;X-7.0.R3;1999/12/31;21:00:17
172.26.34.103;A;172.26.34.103...;;;;3HE06797AABC0102;N/A;X-7.0.R3;1999/12/31;21:00:11
172.26.34.62;1;172.26.34.62...;;;;3HE05051ABAD0104;NS1140F1391;X-7.0.R8;1999/12/31;21:00:26
172.26.34.62;A;172.26.34.62...;;;;3HE05051ABAD0104;00001011680001909970;X-7.0.R8;1999/12/31;21:00:11
172.26.34.63;1;172.26.34.63...;;;;3HE05051ABAD0104;NS1138F1903;X-7.0.R8;1999/12/31;21:00:26
172.26.34.63;A;172.26.34.63...;;;;3HE05051ABAD0104;00001011540001935503;X-7.0.R8;1999/12/31;21:00:11
172.26.34.64;1;172.26.34.64...;;;;3HE05051ABAD0104;NS1138F1910;X-7.0.R8;1999/12/31;21:00:27
172.26.34.64;A;172.26.34.64...;;;;3HE05051ABAD0104;00001011680001905629;X-7.0.R8;1999/12/31;21:00:11
172.26.34.65;1;172.26.34.65...;;;;3HE05051ABAE0103;NS1214F0863;X-7.0.R8;2017/10/25;00:50:39
172.26.34.65;A;172.26.34.65...;;;;3HE05051ABAE0103;00001011540001935661;X-7.0.R8;2017/10/25;00:50:24
172.26.34.66;1;172.26.34.66...;;;;3HE05051ABAD0104;NS1138F1516;X-7.0.R8;1999/12/31;21:00:26
172.26.34.66;A;172.26.34.66...;;;;3HE05051ABAD0104;00001011540001935777;X-7.0.R8;1999/12/31;21:00:11
172.26.34.67;1;172.26.34.67...;;;;3HE05051ABAE0103;NS1214F0820;X-7.0.R8;2017/10/26;01:25:34
172.26.34.67;A;172.26.34.67...;;;;3HE05051ABAE0103;00001011680001935354;X-7.0.R8;2017/10/26;01:25:19
172.26.34.68;1;172.26.34.68...;;;;3HE05051ABAD0104;NS1138F1902;X-7.0.R8;2017/10/26;01:25:43
172.26.34.68;A;172.26.34.68...;;;;3HE05051ABAD0104;00001011540001935618;X-7.0.R8;2017/10/26;01:25:28
172.26.34.69;1;172.26.34.69...;;;;3HE05051ABAD0104;NS1140F1387;X-7.0.R8;1999/12/31;21:00:26
172.26.34.69;A;172.26.34.69...;;;;3HE05051ABAD0104;00001011680001909990;X-7.0.R8;1999/12/31;21:00:11
172.26.34.71;1;172.26.34.71...;;;;3HE05051ABAD0104;NS1140F0578;X-7.0.R8;2017/11/02;02:26:42
172.26.34.72;1;172.26.34.72...;;;;3HE06797AABC0105;NS1749S2538;X-8.0.R2;1999/12/31;20:00:16
172.26.34.71;A;172.26.34.71...;;;;3HE05051ABAD0104;00001011540001945300;X-7.0.R8;2017/11/02;02:26:27
172.26.34.72;A;172.26.34.72...;;;;3HE06797AABC0105;N/A;X-8.0.R2;1999/12/31;20:00:11
172.26.34.73;1;172.26.34.73...;;;;3HE05051ABAD0104;NS1139F0033;X-7.0.R8;2017/11/02;01:49:26
172.26.34.73;A;172.26.34.73...;;;;3HE05051ABAD0104;00001011680001905006;X-7.0.R8;2017/11/02;01:49:11
172.26.34.74;1;172.26.34.74...;;;;3HE05051ABAD0104;NS1138F1081;X-7.0.R8;1999/12/31;21:00:26
172.26.34.74;A;172.26.34.74...;;;;3HE05051ABAD0104;00001011540001843664;X-7.0.R8;1999/12/31;21:00:11
172.26.34.75;1;172.26.34.75...;;;;3HE05051ABAE0103;NS1214F0519;X-7.0.R9;1999/12/31;21:00:26
172.26.34.75;A;172.26.34.75...;;;;3HE05051ABAE0103;00001011680001935583;X-7.0.R9;1999/12/31;21:00:11
172.26.34.76;1;172.26.34.76...;;;;3HE05051ABAE0110;NS1328F1057;X-7.0.R8;1999/12/31;21:00:25
172.26.34.76;A;172.26.34.76...;;;;3HE05051ABAE0110;SPG2012112403118;X-7.0.R8;1999/12/31;21:00:11
172.26.34.77;1;172.26.34.77...;;;;3HE05051ABAE0110;NS1332F1695;X-7.0.R8;1999/12/31;21:00:26
172.26.34.77;A;172.26.34.77...;;;;3HE05051ABAE0110;SPG2012112402438;X-7.0.R8;1999/12/31;21:00:11
172.26.34.78;1;172.26.34.78...;;;;3HE05051ABAF0103;NS1442F0368;X-7.0.R8;1999/12/31;21:00:26
172.26.34.78;A;172.26.34.78...;;;;3HE05051ABAF0103;SPG2014092009458;X-7.0.R8;1999/12/31;21:00:11
172.26.34.79;1;172.26.34.79...;;;;3HE05051ABAF0103;NS1443F1045;X-7.0.R8;2017/11/10;00:59:17
172.26.34.79;A;172.26.34.79...;;;;3HE05051ABAF0103;SPG2014092010602;X-7.0.R8;2017/11/10;00:59:02
172.26.34.80;1;172.26.34.80...;;;;3HE05051ABAF0103;NS1443F0989;X-7.0.R8;1999/12/31;21:00:26
172.26.34.80;A;172.26.34.80...;;;;3HE05051ABAF0103;SPG2014071407310;X-7.0.R8;1999/12/31;21:00:11
172.26.34.81;1;172.26.34.81...;;;;3HE06797AABB0111;NS1543S3666;X-7.0.R8;1999/12/31;21:00:17
172.26.34.81;A;172.26.34.81...;;;;3HE06797AABB0111;N/A;X-7.0.R8;1999/12/31;21:00:11
172.26.34.82;1;172.26.34.82...;;;;3HE06797AABB0111;NS1545S1171;X-7.0.R8;1999/12/31;21:00:16
172.26.34.82;A;172.26.34.82...;;;;3HE06797AABB0111;N/A;X-7.0.R8;1999/12/31;21:00:11
172.26.34.86;1;172.26.34.86...;;;;3HE06797AABB0111;NS1545S1230;X-7.0.R8;2017/11/09;01:16:35
172.26.34.86;A;172.26.34.86...;;;;3HE06797AABB0111;N/A;X-7.0.R8;2017/11/09;01:16:29
172.26.34.87;1;172.26.34.87...;;;;3HE06797AABB0111;NS1545S1045;X-7.0.R8;1999/12/31;21:00:17
172.26.34.87;A;172.26.34.87...;;;;3HE06797AABB0111;N/A;X-7.0.R8;1999/12/31;21:00:11
172.26.34.88;1;172.26.34.88...;;;;3HE06797AABB0111;NS1546SA129;X-7.0.R3;1999/12/31;21:00:16
172.26.34.88;A;172.26.34.88...;;;;3HE06797AABB0111;N/A;X-7.0.R3;1999/12/31;21:00:11
172.26.34.94;1;172.26.34.94...;;;;3HE05051ABAE0110;NS1326F1098;X-7.0.R8;1999/12/31;21:00:26
172.26.34.94;A;172.26.34.94...;;;;3HE05051ABAE0110;SPG2013032004928;X-7.0.R8;1999/12/31;21:00:11
172.26.34.95;1;172.26.34.95...;;;;3HE05051ABAD0104;NS1139F1666;X-7.0.R8;1999/12/31;21:00:26
172.26.34.95;A;172.26.34.95...;;;;3HE05051ABAD0104;SPG2012112402340;X-7.0.R8;1999/12/31;21:00:11
172.26.34.96;1;172.26.34.96...;;;;3HE05051ABAE0105;NS1217F0564;X-7.0.R8;1999/12/31;21:00:25
172.26.34.96;A;172.26.34.96...;;;;3HE05051ABAE0105;00001011540002083426;X-7.0.R8;1999/12/31;21:00:11
172.26.35.11;1;172.26.35.11...;;;;3HE02774ABAC0105;NS1537S0783;X-7.0.R8;2018/06/20;20:51:46
172.26.35.11;A;172.26.35.11...;;;;3HE02774ABAC0105;000060095808A1000197;X-7.0.R8;2018/08/01;02:43:01
172.26.35.11;B;172.26.35.11...;;;;3HE02774ABAC0105;NS1537S0664;X-7.0.R8;2018/08/01;02:41:11
172.26.34.98;1;172.26.34.98...;;;;3HE05051ABAF0101;NS1349F1356;X-7.0.R8;2017/10/26;01:28:15
172.26.34.98;A;172.26.34.98...;;;;3HE05051ABAF0101;00001011540002083483;X-7.0.R8;2017/10/26;01:28:00
172.26.34.99;1;172.26.34.99...;;;;3HE05051ABAE0105;NS1217F0111;X-7.0.R8;1999/12/31;21:00:26
172.26.34.99;A;172.26.34.99...;;;;3HE05051ABAE0105;00001011680001934289;X-7.0.R8;1999/12/31;21:00:11
172.26.35.10;1;172.26.35.10...;;;;3HE05051ABAD0105;NS1146F0809;X-7.0.R8;1999/12/31;21:00:25
172.26.35.10;A;172.26.35.10...;;;;3HE05051ABAD0105;00001011540001964260;X-7.0.R8;1999/12/31;21:00:11
172.26.35.114;1;172.26.35.114...;;;;3HE05051ABAE0109;NS1314F0266;X-7.0.R8;1999/12/31;21:00:26
172.26.35.114;A;172.26.35.114...;;;;3HE05051ABAE0109;SPG2012112403675;X-7.0.R8;1999/12/31;21:00:11
172.26.35.115;1;172.26.35.115...;;;;3HE05051ABAE0110;NS1137F0687;X-7.0.R8;1999/12/31;21:00:26
172.26.35.115;A;172.26.35.115...;;;;3HE05051ABAE0110;00001011540001945179;X-7.0.R8;1999/12/31;21:00:11
172.26.35.118;1;172.26.35.118...;;;;3HE02774ABAB0106;NS133462245;X-7.0.R8;2017/09/29;00:47:21
172.26.35.118;A;172.26.35.118...;;;;3HE02774ABAB0106;STIM2MV613167102858;X-7.0.R8;2017/09/29;00:47:16
172.26.35.118;B;172.26.35.118...;;;;3HE02774ABAB0106;NS133462245;X-7.0.R8;2017/09/29;00:47:27
172.26.35.116;1;172.26.35.116...;;;;3HE05051ABAE0103;NS1213F1524;X-7.0.R8;2017/10/25;01:10:02
172.26.35.116;A;172.26.35.116...;;;;3HE05051ABAE0103;00001011680001935076;X-7.0.R8;2017/10/25;01:09:46
172.26.34.97;1;172.26.34.97...;;;;3HE05051ABAE0105;NS1216F0867;X-7.0.R8;2017/11/02;02:00:55
172.26.34.97;A;172.26.34.97...;;;;3HE05051ABAE0105;00001011680001933271;X-7.0.R8;2017/11/02;02:00:40
172.26.35.119;1;172.26.35.119...;;;;3HE05051ABAE0110;NS1332F1520;X-7.0.R8;1999/12/31;21:00:26
172.26.35.119;A;172.26.35.119...;;;;3HE05051ABAE0110;00001011680001933504;X-7.0.R8;1999/12/31;21:00:11
172.26.35.117;1;172.26.35.117...;;;;3HE05051ABAF0104;NS1525F1098;X-7.0.R8;1999/12/31;21:00:26
172.26.35.117;A;172.26.35.117...;;;;3HE05051ABAF0104;00001011540002083617;X-7.0.R8;1999/12/31;21:00:11
172.26.35.12;1;172.26.35.12...;;;;3HE05051ABAE0105;NS1215F0841;X-7.0.R8;1999/12/31;21:00:27
172.26.35.12;A;172.26.35.12...;;;;3HE05051ABAE0105;00001011680001952994;X-7.0.R8;1999/12/31;21:00:11
172.26.35.1;1;172.26.35.1...;;;;3HE03619AAAM01;NS124768401;X-13.0.R11;2017/03/31;03:35:49
172.26.35.1;2;172.26.35.1...;;;;3HE03619AAAM01;NS124768280;X-13.0.R11;2017/03/31;03:35:33
172.26.35.1;3;172.26.35.1...;;;;3HE03619AAAM01;NS124768131;X-13.0.R11;2017/03/31;03:35:39
172.26.35.1;4;172.26.35.1...;;;;3HE03619AAAM01;NS1335F1253;X-13.0.R11;2017/03/31;03:35:42
172.26.35.1;A;172.26.35.1...;;;;3HE01171AAAF02;5B241A34000D7509;X-13.0.R11;2018/07/19;01:57:04
172.26.35.1;B;172.26.35.1...;;;;3HE01171AAAF02;NS112563728;X-13.0.R11;2018/07/19;01:59:02
172.26.35.123;1;iom-sar;iom-sar;up;up;3HE02774AAAB0125;NS101667819;X-6.2.R7;2017/01/04;03:14:54
172.26.35.123;A;csm-1g;csm-1g;up;up/active;3HE02774AAAB0125;00001011510101737412;X-6.2.R7;2018/08/09;02:01:27
172.26.35.123;B;csm-1g;csm-1g;up;up/standby;3HE02774AAAB0125;NS101667819;X-6.2.R7;2018/08/09;02:03:28
172.26.35.120;1;172.26.35.120...;;;;3HE05051ABAE0103;NS1214F0042;X-7.0.R8;1999/12/31;21:00:27
172.26.35.120;A;172.26.35.120...;;;;3HE05051ABAE0103;00001011680001934445;X-7.0.R8;1999/12/31;21:00:11
172.26.35.121;1;172.26.35.121...;;;;3HE05051ABAE0105;NS1217F0144;X-7.0.R8;1999/12/31;21:00:26
172.26.35.121;A;172.26.35.121...;;;;3HE05051ABAE0105;00001011540002083271;X-7.0.R8;1999/12/31;21:00:11
172.26.35.124;1;172.26.35.124...;;;;3HE02774ABAC0103;NS151962172;X-7.0.R8;2017/09/26;01:32:52
172.26.35.124;A;172.26.35.124...;;;;3HE02774ABAC0103;000060094356A30000E2;X-7.0.R8;2018/07/26;00:25:08
172.26.35.124;B;172.26.35.124...;;;;3HE02774ABAC0103;NS151962172;X-7.0.R8;2018/07/26;00:27:01
172.26.35.122;1;172.26.35.122...;;;;3HE05051ABAE0105;NS1216F1517;X-7.0.R8;1999/12/31;21:00:26
172.26.35.122;A;172.26.35.122...;;;;3HE05051ABAE0105;00001011680001933087;X-7.0.R8;1999/12/31;21:00:11
172.26.34.111;1;172.26.34.111...;;;;3HE06797AABC0102;NS1649S0341;X-7.0.R3;1999/12/31;21:00:17
172.26.34.111;A;172.26.34.111...;;;;3HE06797AABC0102;N/A;X-7.0.R3;1999/12/31;21:00:11
172.26.34.116;1;172.26.34.116...;;;;3HE06797AABC0102;NS1647S4843;X-7.0.R3;2017/11/15;00:42:27
172.26.34.116;A;172.26.34.116...;;;;3HE06797AABC0102;N/A;X-7.0.R3;2017/11/15;00:42:21
172.26.35.226;1;172.26.35.226...;;;;3HE02774ABAD0101;NS1734S1918;X-8.0.R2;2017/09/09;00:30:32
172.26.35.226;A;172.26.35.226...;;;;3HE02774ABAD0101;000060129126A3000157;X-8.0.R2;2018/02/23;10:21:13
172.26.35.226;B;172.26.35.226...;;;;3HE02774ABAD0101;NS1734S1918;X-8.0.R2;2018/02/23;10:23:05
172.26.35.139;1;172.26.35.139...;;;;3HE06797AABC0102;NS1649S0791;X-7.0.R3;2017/11/15;00:42:23
172.26.35.139;A;172.26.35.139...;;;;3HE06797AABC0102;N/A;X-7.0.R3;2017/11/15;00:42:18
172.26.35.101;1;172.26.35.101...;;;;3HE05051ABAE0103;NS1213F0347;X-7.0.R8;1999/12/31;21:00:26
172.26.35.101;A;172.26.35.101...;;;;3HE05051ABAE0103;SPG2013052801068;X-7.0.R8;1999/12/31;21:00:11
172.26.35.136;1;172.26.35.136...;;;;3HE06797AABC0102;NS1647S4894;X-7.0.R3;1999/12/31;21:00:16
172.26.35.136;A;172.26.35.136...;;;;3HE06797AABC0102;N/A;X-7.0.R3;1999/12/31;21:00:11
172.26.35.87;1;172.26.35.87...;;;;3HE02774ABAD0101;NS1734S1845;X-8.0.R2;2018/02/22;16:21:59
172.26.35.87;A;172.26.35.87...;;;;3HE02774ABAD0101;000060129116A30001A3;X-8.0.R2;2018/02/22;16:21:55
172.26.35.87;B;172.26.35.87...;;;;3HE02774ABAD0101;NS1734S1845;X-8.0.R2;2018/02/22;16:22:04
