172.26.32.1;TO_CSR_VOLCAN_LASCAR_13005;172.26.32.23;Enabled;Disabled;Enabled;One-to-one;2088;IGP;Up;;;Up;Up
172.26.32.1;TO_CSR_PANA_NORTE_13307;172.26.32.210;Enabled;Disabled;Enabled;One-to-one;2088;IGP;Up;;;Up;Up
172.26.41.11;TO_CONCERT_HR_A_13006_IW34_2016;172.26.32.1;Enabled;Disabled;Enabled;One-to-one;2088;IGP;Up;;;Up;Up
172.26.32.1;TO_CSR_QUILIC_NORTE_13827;172.26.32.11;Enabled;Disabled;Enabled;One-to-one;2088;IGP;Up;;;Up;Up
172.26.41.11;TO_CONCERT_HR_B_13006_IW34_2016;172.26.32.2;Enabled;Disabled;Enabled;One-to-one;2088;IGP;Up;;;Up;Up
172.26.32.1;TO_CSR_STA_MARTA2_13914;172.26.32.17;Enabled;Disabled;Enabled;One-to-one;2088;IGP;Up;;;Up;Up
172.26.32.1;TO_CSR_PARQUE_IND_LIB_13173;172.26.32.205;Enabled;Disabled;Enabled;One-to-one;2088;IGP;Up;;;Up;Up
172.26.32.1;TO_CSR_QUI_PARQ_NORT_13305;172.26.32.204;Enabled;Disabled;Enabled;One-to-one;2088;IGP;Up;;;Up;Up
172.26.32.29;TO_CONCERT_HR_A_13006;172.26.32.1;Enabled;Disabled;Enabled;One-to-one;2088;IGP;Up;;;Up;Up
172.26.32.29;TO_CONCERT_HR_B_13006;172.26.32.2;Enabled;Disabled;Enabled;One-to-one;2088;IGP;Up;;;Up;Up
172.26.32.1;TO_CSR_VESPUCIO_RUTA5_13323;172.26.32.14;Enabled;Disabled;Enabled;One-to-one;2088;IGP;Up;;;Up;Up
172.26.41.6;TO_HR_A_CONCERT_13006;172.26.32.1;Enabled;Disabled;Enabled;One-to-one;2088;IGP;Up;;;Up;Up
172.26.32.1;TO_CSR_ELCARMEN_HUECH_13602;172.26.32.16;Enabled;Disabled;Enabled;One-to-one;2088;IGP;Up;;;Up;Up
172.26.41.6;TO_HR_B_CONCERT_13006;172.26.32.2;Enabled;Disabled;Enabled;One-to-one;2088;IGP;Up;;;Up;Up
172.26.32.1;TO_CSR_MALL_P_NORTE_CORP_13537;172.26.32.213;Enabled;Disabled;Enabled;One-to-one;2088;IGP;Up;;;Up;Up
172.26.41.15;SR7_CONCERT_HR_A_13006;172.26.32.1;Enabled;Disabled;Enabled;One-to-one;2088;IGP;Up;;;Up;Up
