172.26.33.155;60041001;master;120;true;2796;2796;0;2826;1
172.26.33.155;60061002;master;120;true;2796;2796;0;2826;1
172.26.33.49;138221001;master;120;true;697;697;0;822;1
172.26.33.49;138221002;master;120;true;697;697;0;822;1
172.26.33.216;9999;master;120;true;15078;15078;0;15079;1
172.26.33.216;131031002;master;120;true;15078;15078;0;15079;1
172.26.33.216;131031003;master;120;true;15078;15078;0;15079;1
172.26.33.216;131031005;master;120;true;15078;15078;0;15079;1
172.26.33.216;131031006;master;120;true;15078;15078;0;15079;1
172.26.33.50;132201003;master;120;true;698;698;0;823;1
172.26.33.216;131031007;master;120;true;15078;15078;0;15079;1
172.26.33.50;132201004;master;120;true;698;698;0;823;1
172.26.33.216;131031012;master;120;true;15078;15078;0;15079;1
172.26.33.216;131031013;master;120;true;15078;15078;0;15079;1
172.26.33.216;131031014;master;120;true;15078;15078;0;15079;1
172.26.33.216;131031015;master;120;true;15078;15078;0;15078;0
172.26.33.216;131031016;master;120;true;15078;15078;0;15079;1
172.26.33.167;132681001;master;120;true;2844;2844;0;2845;1
172.26.33.53;132371001;master;120;true;701;701;0;826;1
172.26.33.54;132891001;master;120;true;702;702;0;827;1
172.26.33.53;132371002;master;120;true;701;701;0;826;1
172.26.33.54;132891002;master;120;true;702;702;0;827;1
172.26.33.53;132371003;master;120;true;701;701;0;826;1
172.26.33.54;132891003;master;120;true;702;702;0;827;1
172.26.33.53;132371004;master;120;true;701;701;0;826;1
172.26.33.57;137121002;master;120;true;705;705;0;830;1
172.26.33.57;137121003;master;120;true;705;705;0;830;1
172.26.33.62;133801001;master;120;true;10354;10354;0;10355;1
172.26.33.52;137241002;master;120;true;700;700;0;825;1
172.26.33.52;137241003;master;120;true;700;700;0;825;1
172.26.33.60;130961001;master;120;true;10040;10040;0;10041;1
172.26.33.65;130131001;master;120;true;10534;10534;0;10535;1
172.26.33.65;130131002;master;120;true;10534;10534;0;10535;1
172.26.33.65;130137001;master;120;true;10534;10534;0;10535;1
172.26.33.59;136031001;master;120;true;10062;10062;0;10063;1
172.26.33.59;136031002;master;120;true;10062;10062;0;10063;1
172.26.33.6;136291001;master;120;true;10154;10154;0;10155;1
172.26.33.6;136291002;master;120;true;10154;10154;0;10155;1
